|CHO|Workgroup|InsurerClaimOwner|DateInvoiceWasUploaded|OriginalTotalToPayAmount|SettledAmount|DateclaimmovedtoInvoicePaymentLogged|DaysToPayclaim|NooftimesclaimwentintoContestedInvoiceReferredToInsurer|NooftimesclaimwentintoContestedInvoiceReferredToCHO|OriginalHireGross|CurrentHireGross|OriginalRepairGross|CurrentRepairGross|OriginalEngineerFeeGross|CurrentEngineerFeeGross|OriginalTotalLossFeeGross|CurrentTotalLossFeeGross|OriginalStorageRecoveryGross|CurrentStorageRecoveryGross|OriginalHireDays|CurrentHireDays|TotalPenaltyChargeAmount|InvoiceSavingRule|BREfailures,,,,,,,,,,,,,
2744|3|2|41|21/08/2015 16:22|2112.59|2112.59|09/09/2015 09:14|18.7|||0.0|0.0|2052.59|2052.59|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,56,90,,,,,,,,,,,
2745|3|2|25|27/07/2015 15:45|1041.73|1144.13|08/09/2015 10:07|42.8|1.0|1.0|981.73|963.67|0.0|0.0|60|60|0.0|0.0|0.0|0.0|14|14|120.46|2.0|002,40,90,,,,,,,,,,,
2746|2|1|68|03/08/2015 10:21|11881.56|9664.32|08/09/2015 10:18|36.0|2.0|2.0|11881.56|9664.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|30|30|0.0|3.0|003,66,,,,,,,,,,,,
2747|4|1|68|14/08/2015 16:35|6500.88|6500.88|08/09/2015 10:18|24.7|1.0|1.0|6500.88|6500.88|0.0|0.0|0|0|0.0|0.0|0.0|0.0|36|36|0.0||001,3,44,2,,,,,,,,,,
2748|3|1|17|02/09/2015 16:41|60.0|60.0|09/09/2015 09:19|6.7|1.0|1.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||021,90,,,,,,,,,,,,
2749|3|2|67|18/08/2015 16:10|3323.42|3323.42|08/09/2015 10:20|20.8|||3323.42|3323.42|0.0|0.0|0|0|0.0|0.0|0.0|0.0|28|28|0.0||003,56,,,,,,,,,,,,
2750|3|2|67|20/08/2015 16:59|445.26|445.26|11/09/2015 08:01|21.6|||445.26|445.26|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||056,,,,,,,,,,,,,
2751|7|2|22|17/07/2015 12:50|645.08|659.7|07/09/2015 16:24|52.1|2.0|2.0|44.4|44.4|540.68|540.68|60|60|0.0|0.0|0.0|0.0|1|1|19.07||056,,,,,,,,,,,,,
2752|7|2|71|03/03/2016 14:19|2730.31|2644.7|07/03/2016 13:57|4.0|1.0|1.0|1184.89|1099.28|1485.42|1485.42|60|60|0.0|0.0|0.0|0.0|23|21|0.0|56.0|003,23,44,56,,,,,,,,,,
2753|3|1|17|01/09/2015 16:02|2128.5|2128.5|08/09/2015 10:13|6.8|||2128.5|2128.5|0.0|0.0|0|0|0.0|0.0|0.0|0.0|25|25|0.0||001,3,21,999,,,,,,,,,,
2754|7|2|59|30/06/2015 12:13|10656.0|12787.2|08/09/2015 10:06|69.9|4.0|4.0|10656.0|10656.0|0.0|0.0|0|0|0.0|0.0|0.0|0.0|37|37|2131.2||002,3,7,21,65,999,,,,,,,,
2755|5|2|44|17/07/2015 16:23|0.0|875.95|08/09/2015 10:31|52.8|||778.62|778.62|0.0|0.0|0|0|0.0|0.0|0.0|0.0|15|15|97.33||087,,,,,,,,,,,,,
2756|3|1|70|27/07/2015 15:46|2098.56|2360.88|08/09/2015 12:00|42.8|2.0|2.0|2098.56|2098.56|0.0|0.0|0|0|0.0|0.0|0.0|0.0|45|45|262.32||040,3,,,,,,,,,,,,
2757|3|2|67|11/08/2015 16:16|985.76|985.76|08/09/2015 12:07|27.8|||342.29|342.29|583.48|583.48|60|60|0.0|0.0|0.0|0.0|6|6|0.0||056,90,,,,,,,,,,,,
2758|5|1|37|15/09/2015 16:26|2254.21|2174.39|30/09/2015 07:54|14.6|1.0|1.0|399.09|399.09|1429.42|1715.3|60|60|0.0|0.0|0.0|0.0|9|9|0.0|50.0|050,22,23,,,,,,,,,,,
2759|6|2|22|10/08/2015 10:34|573.2|644.85|09/09/2015 09:52|30.0|1.0|1.0|573.2|573.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|3|3|71.65||031,,,,,,,,,,,,,
2760|5|1|37|25/08/2015 16:22|3615.26|3022.72|09/09/2015 10:03|14.7|||725.1|725.1|2237.62|2237.62|60|60|0.0|0.0|0.0|0.0|10|10|0.0||020,22,23,56,50,,,,,,,,,
2761|3|1|64|23/07/2015 16:06|4093.36|2071.82|10/09/2015 11:10|48.8|2.0|2.0|4033.36|2011.82|0.0|0.0|60|60|0.0|0.0|0.0|0.0|57|28|0.0|3.0|003,40,90,,,,,,,,,,,
2762|7|1|9|21/08/2015 12:12|3600.98|3988.21|24/09/2015 07:52|33.8|1.0|1.0|3097.87|3097.87|0.0|0.0|60|60|0.0|0.0|443.11|443.11|64|64|387.23||003,7,44,,,,,,,,,,,
2763|3|1|9|18/08/2015 16:10|2631.35|2631.35|09/09/2015 09:53|21.7|||573.65|573.65|1997.7|1997.7|60|60|0.0|0.0|0.0|0.0|12|12|0.0||023,90,,,,,,,,,,,,
2764|3|2|46|18/08/2015 16:10|3708.37|3708.37|09/09/2015 09:59|21.7|||3708.37|3708.37|0.0|0.0|0|0|0.0|0.0|0.0|0.0|39|39|0.0||003,84,,,,,,,,,,,,
2765|7|1|64|01/09/2015 11:54|438.04|438.04|10/09/2015 08:41|8.9|||438.04|438.04|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||044,21,999,,,,,,,,,,,
2766|3|2|46|25/08/2015 15:00|1521.01|1521.01|09/09/2015 10:03|14.8|||485.22|485.22|975.79|975.79|60|60|0.0|0.0|0.0|0.0|5|5|0.0||090,,,,,,,,,,,,,
2767|3|2|22|10/06/2015 16:16|459.67|231.06|09/09/2015 10:05|90.7|5.0|5.0|459.67|205.39|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|11|25.67|40.0|040,56,,,,,,,,,,,,
2768|7|2|59|07/09/2015 10:28|5368.32|5368.32|09/09/2015 10:09|2.0|||24.0|24.0|5046.72|5046.72|60|60|0.0|0.0|237.6|237.6|1|1|0.0||023,21,999,56,,,,,,,,,,
2769|3|1|64|07/09/2015 13:53|1103.24|1103.24|10/09/2015 08:46|2.8|||557.88|557.88|485.36|485.36|60|60|0.0|0.0|0.0|0.0|10|10|0.0||056,90,,,,,,,,,,,,
2770|3|1|17|02/09/2015 16:05|1517.05|1517.05|10/09/2015 08:46|7.7|||637.8|637.8|819.25|819.25|60|60|0.0|0.0|0.0|0.0|10|10|0.0||090,,,,,,,,,,,,,
2771|7|1|37|20/08/2015 12:42|4025.35|3926.54|10/09/2015 08:51|20.8|1.0|1.0|908.27|809.46|3057.08|3057.08|60|60|0.0|0.0|0.0|0.0|17|15|0.0|64.0|023,44,64,,,,,,,,,,,
2772|3|1|6|01/09/2015 16:04|794.08|794.08|09/09/2015 10:13|7.8|||794.08|794.08|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|12|0.0||027,,,,,,,,,,,,,
2773|7|2|44|07/08/2015 11:21|3973.25|4455.66|10/09/2015 08:46|33.9|1.0|1.0|3859.25|3859.25|0.0|0.0|60|60|0.0|0.0|54.0|54.0|48|48|482.41||003,7,,,,,,,,,,,,
2774|6|2|13|27/08/2015 15:38|2066.7|2066.7|11/09/2015 08:29|14.7|||2066.7|2066.7|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|35|0.0||002,3,20,22,27,64,65,,,,,,,
2775|3|2|22|17/07/2015 15:27|1261.56|1145.4|09/09/2015 10:13|53.8|2.0|2.0|1261.56|1018.13|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|8|127.27|46.0|040,46,,,,,,,,,,,,
2776|4|1|21|12/08/2015 14:14|1830.69|1359.85|09/09/2015 10:23|27.8|1.0|1.0|1052.89|582.04|717.8|717.8|60|60|0.0|0.0|0.0|0.0|23|12|0.0|56.0|056,,,,,,,,,,,,,
2777|7|2|41|20/08/2015 12:42|1747.73|1747.73|09/09/2015 10:26|19.9|||1687.73|1687.73|0.0|0.0|60|60|0.0|0.0|0.0|0.0|36|36|0.0||003,7,,,,,,,,,,,,
2778|3|1|37|01/09/2015 16:04|1546.13|1546.13|10/09/2015 08:51|8.7|||1546.13|1546.13|0.0|0.0|0|0|0.0|0.0|0.0|0.0|32|32|0.0||003,44,,,,,,,,,,,,
2779|6|2|22|17/08/2015 10:23|221.81|221.81|11/09/2015 08:31|24.9|||221.81|221.81|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|0.0||044,,,,,,,,,,,,,
2780|3|1|37|02/09/2015 16:13|1440.33|1440.33|11/09/2015 11:30|8.8|||324.26|324.26|1056.07|1056.07|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
2781|3|1|68|02/09/2015 16:17|1687.45|1687.45|09/09/2015 10:14|6.7|||573.65|573.65|1053.8|1053.8|60|60|0.0|0.0|0.0|0.0|12|12|0.0||056,90,,,,,,,,,,,,
2782|7|1|9|24/07/2015 12:25|2504.35|2393.12|09/09/2015 10:18|46.9|3.0|3.0|844.42|616.18|1599.93|1599.92|60|60|0.0|0.0|0.0|0.0|17|12|117.02|23.0|023,,,,,,,,,,,,,
2783|7|1|68|25/06/2015 11:50|0.0|800.22|10/09/2015 09:07|76.9|4.0|4.0|486.38|486.38|1054.06|1054.06|60|60|0.0|0.0|0.0|0.0|8|8|0.0||044,,,,,,,,,,,,,
2784|2|1|12|09/09/2015 16:14|2247.06|2247.06|10/09/2015 09:08|0.7|||2247.06|2247.06|0.0|0.0|0|0|0.0|0.0|0.0|0.0|45|45|0.0||003,,,,,,,,,,,,,
2785|3|1|6|28/08/2015 16:19|510.42|510.42|10/09/2015 08:56|12.7|||510.42|510.42|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||027,,,,,,,,,,,,,
2786|5|1|10|04/09/2015 08:52|2989.39|2845.39|11/09/2015 12:12|7.1|1.0|1.0|2293.39|2269.39|0.0|0.0|60|60|0.0|0.0|636.0|516.0|28|28|0.0|74.0|025,3,7,22,55,74,,,,,,,,
2787|7|2|41|18/08/2015 11:16|3033.17|2348.99|11/09/2015 08:36|23.9|1.0|1.0|2963.57|2279.39|0.0|0.0|60|60|0.0|0.0|9.6|9.6|64|49|0.0|7.0|003,7,,,,,,,,,,,,
2788|3|2|67|13/07/2015 16:25|1627.81|1953.37|12/09/2015 08:54|60.7|1.0|1.0|1627.81|1627.81|0.0|0.0|0|0|0.0|0.0|0.0|0.0|39|39|325.56||003,56,40,,,,,,,,,,,
2789|7|2|25|20/08/2015 12:42|104.4|104.4|11/09/2015 08:50|21.8|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||070,,,,,,,,,,,,,
2790|7|2|58|21/08/2015 12:12|3477.63|3477.63|11/09/2015 10:21|20.9|||44.4|44.4|3373.23|3373.23|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,21,56,,,,,,,,,,,
2791|3|2|22|17/08/2015 15:51|1431.16|1431.16|11/09/2015 10:24|24.8|||1431.16|1431.16|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|24|0.0||003,,,,,,,,,,,,,
2792|3|2|25|18/08/2015 16:10|4127.83|4127.83|11/09/2015 10:28|23.8|||4127.83|4127.83|0.0|0.0|0|0|0.0|0.0|0.0|0.0|29|29|0.0||003,,,,,,,,,,,,,
2793|5|2|39|30/06/2015 16:27|3186.06|2731.27|10/09/2015 09:32|71.7|2.0|2.0|1346.54|753.12|1779.52|1779.52|60|60|0.0|0.0|0.0|0.0|28|15|138.63|20.0|003,20,22,23,56,87,,,,,,,,
2794|3|1|6|05/08/2015 15:58|864.16|864.16|09/09/2015 11:36|34.8|1.0|1.0|864.16|720.13|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0|27.0|027,,,,,,,,,,,,,
2795|0|1|17|07/09/2015 09:17|2598.11|2598.11|09/09/2015 12:03|2.1|||2276.51|2276.51|0.0|0.0|0|0|0.0|0.0|321.6|321.6|43|43|0.0||003,7,44,65,,,,,,,,,,
2796|3|2|22|09/07/2015 09:17|596.16|404.84|09/09/2015 12:09|62.1|1.0|1.0|596.16|404.84|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|8|0.0|56.0|056,40,,,,,,,,,,,,
2797|6|1|9|24/08/2015 14:50|390.23|390.23|10/09/2015 09:39|16.8|||390.23|390.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||044,,,,,,,,,,,,,
2798|5|1|37|27/08/2015 16:24|8285.91|6797.05|10/09/2015 09:36|13.7|2.0|2.0|5566.03|4306.13|2359.88|2250.92|60|60|0.0|0.0|300.0|180.0|24|22|0.0|22.0|003,20,22,23,,,,,,,,,,
2799|5|1|37|13/10/2015 16:26|2418.9|1914.9|30/10/2015 08:27|16.7|1.0|1.0|1338.9|1338.9|0.0|0.0|60|60|0.0|0.0|1020.0|516.0|25|25|0.0|3.0|003,22,,,,,,,,,,,,
2800|3|1|36|03/09/2015 15:10|3574.1|3274.26|09/09/2015 12:38|5.9|2.0|2.0|1559.22|1259.38|1954.88|1954.88|60|60|0.0|0.0|0.0|0.0|15|12|0.0||086,90,,,,,,,,,,,,
2801|3|2|71|11/08/2015 16:15|2144.21|2144.21|09/09/2015 12:43|28.9|||2144.21|2144.21|0.0|0.0|0|0|0.0|0.0|0.0|0.0|46|46|0.0||003,,,,,,,,,,,,,
2802|1|2|71|07/07/2015 12:10|10008.14|12009.77|10/09/2015 11:40|65.0|3.0|3.0|10008.14|10008.14|0.0|0.0|0|0|0.0|0.0|0.0|0.0|56|56|2001.63||003,63,64,,,,,,,,,,,
2803|3|2|67|15/06/2015 16:20|541.72|377.51|12/09/2015 08:59|88.7|2.0|2.0|541.72|335.56|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|41.95|40.0|040,,,,,,,,,,,,,
2804|3|1|9|11/08/2015 16:15|3301.25|3103.64|10/09/2015 10:01|29.7|1.0|1.0|2154.6|1715.4|1086.65|1086.65|60|60|0.0|0.0|0.0|0.0|19|15|241.59||090,,,,,,,,,,,,,
2805|3|2|44|15/07/2015 16:19|2899.92|2937.22|09/09/2015 13:34|55.9|2.0|2.0|853.98|748.12|1985.94|1985.94|60|60|0.0|0.0|0.0|0.0|15|13|143.16|56.0|040,41,23,56,90,,,,,,,,,
2806|7|2|22|21/07/2015 14:18|2159.76|2400.73|09/09/2015 13:40|50.0|1.0|1.0|1927.78|1927.78|0.0|0.0|60|60|0.0|0.0|171.98|171.98|1|44|240.97||003,7,2,,,,,,,,,,,
2807|7|2|71|07/09/2015 10:28|158.4|158.4|09/09/2015 13:52|2.1|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|54.0|54.0|1|1|0.0||070,,,,,,,,,,,,,
2808|3|2|22|10/08/2015 15:51|1342.96|1375.03|10/09/2015 16:55|31.0|||0.0|0.0|1282.96|1282.96|60|60|0.0|0.0|0.0|0.0|0|0|32.07||023,56,90,,,,,,,,,,,
2809|7|2|25|20/08/2015 12:42|2017.38|2017.38|11/09/2015 10:59|21.9|||44.4|44.4|1912.98|1912.98|60|60|0.0|0.0|0.0|0.0|1|1|0.0||023,56,,,,,,,,,,,,
2810|5|1|37|01/09/2015 16:31|2271.17|2091.17|11/09/2015 11:49|9.8|1.0|1.0|524.88|524.88|1506.29|1506.29|60|60|0.0|0.0|180.0|0.0|10|10|0.0|20.0|020,23,,,,,,,,,,,,
2811|3|1|38|14/08/2015 09:32|1290.22|1101.46|10/09/2015 10:08|27.0|1.0|1.0|1290.22|1101.46|0.0|0.0|0|0|0.0|0.0|0.0|0.0|33|28|0.0|7.0|006,7,21,999,,,,,,,,,,
2812|3|1|9|10/08/2015 15:53|372.09|146.93|10/09/2015 12:20|30.9|2.0|2.0|372.09|146.93|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0|2.0|001,2,,,,,,,,,,,,
2813|3|2|44|09/06/2015 16:19|0.0|1367.94|04/12/2015 08:17|177.7|1.0|1.0|1139.95|1139.95|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|24|227.99||003,40,,,,,,,,,,,,
2814|3|1|70|05/08/2015 15:10|60.0|60.0|10/09/2015 10:11|35.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
2815|3|2|41|14/08/2015 09:06|541.19|541.19|11/09/2015 09:23|28.0|1.0|1.0|541.19|541.19|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||056,,,,,,,,,,,,,
2816|6|2|71|08/09/2015 12:02|25905.38|25905.38|11/09/2015 11:58|3.0|1.0|1.0|25905.38|25905.38|0.0|0.0|0|0|0.0|0.0|0.0|0.0|96|96|0.0||002,3,20,22,,,,,,,,,,
2817|3|6|54|08/07/2015 09:54|774.77|774.77|09/09/2015 15:09|63.2|1.0|1.0|774.77|729.12|0.0|0.0|0|0|0.0|0.0|0.0|0.0|16|15|91.14|56.0|056,40,,,,,,,,,,,,
2818|3|1|9|02/09/2015 16:41|150.0|150.0|24/09/2015 07:54|21.6|||0.0|0.0|0.0|0.0|60|60|90.0|90.0|0.0|0.0|1|1|0.0||090,91,,,,,,,,,,,,
2819|3|2|25|25/08/2015 15:00|1951.82|1951.82|11/09/2015 11:04|16.8|||1951.82|1951.82|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|24|0.0||003,,,,,,,,,,,,,
2820|3|2|58|19/08/2015 16:40|1699.68|1699.68|11/09/2015 09:38|22.7|||1699.68|1699.68|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|0.0||003,61,,,,,,,,,,,,
2821|5|2|71|30/06/2015 16:27|8896.28|10635.32|11/09/2015 11:52|72.8|8.0|8.0|8696.28|8896.28|0.0|0.0|0|0|0.0|0.0|0.0|0.0|90|90|1779.26||012,55,3,6,31,,,,,,,,,
2822|3|1|70|02/09/2015 15:55|7478.97|7478.97|11/09/2015 11:56|8.8|||3026.29|3026.29|4392.68|4392.68|60|60|0.0|0.0|0.0|0.0|21|21|0.0||003,23,27,56,90,,,,,,,,,
2823|3|2|71|27/07/2015 15:47|6169.54|6533.53|09/09/2015 15:45|44.0|||2112.54|2112.54|3997.0|3997.0|60|60|0.0|0.0|0.0|0.0|45|45|363.99||023,40,41,90,,,,,,,,,,
2824|3|1|64|01/09/2015 16:06|443.63|443.63|11/09/2015 11:16|9.8|||443.63|443.63|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||027,,,,,,,,,,,,,
2825|3|2|71|14/08/2015 09:06|3177.28|3177.28|09/09/2015 15:51|26.3|||2807.28|2807.28|0.0|0.0|60|60|0.0|0.0|310.0|310.0|60|60|0.0||003,90,,,,,,,,,,,,
2826|3|2|58|01/09/2015 16:02|1645.49|1645.49|11/09/2015 11:08|9.8|||1645.49|1645.49|0.0|0.0|0|0|0.0|0.0|0.0|0.0|31|31|0.0||003,7,21,999,,,,,,,,,,
2827|7|2|71|22/07/2015 13:11|584.84|649.25|10/09/2015 10:34|49.9|||515.24|515.24|0.0|0.0|0|0|0.0|0.0|69.6|69.6|11|11|64.41||027,,,,,,,,,,,,,
2828|3|2|58|19/08/2015 16:40|60.0|60.0|11/09/2015 11:02|22.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
2829|3|1|36|02/09/2015 16:23|4555.42|4555.42|11/09/2015 13:10|8.9|1.0|1.0|1201.2|1201.2|3294.22|3294.22|60|60|0.0|0.0|0.0|0.0|25|25|0.0||003,23,90,,,,,,,,,,,
2830|3|2|25|30/06/2015 16:44|3125.09|3070.15|14/10/2015 07:06|105.6|3.0|3.0|1433.7|1378.75|1631.39|1631.39|60|60|0.0|0.0|0.0|0.0|25|24|0.0|56.0|040,41,3,23,56,90,,,,,,,,
2831|7|2|69|25/08/2015 13:23|104.4|104.4|11/09/2015 11:25|16.9|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||070,,,,,,,,,,,,,
2832|5|1|64|25/08/2015 16:22|1738.56|1419.28|11/09/2015 09:49|16.7|1.0|1.0|843.8|524.52|834.76|834.76|60|60|0.0|0.0|0.0|0.0|17|10|0.0|56.0|020,22,27,56,,,,,,,,,,
2833|3|1|6|25/08/2015 15:00|1328.52|1328.52|11/09/2015 11:11|16.8|||1328.52|1328.52|0.0|0.0|0|0|0.0|0.0|0.0|0.0|30|30|0.0||003,,,,,,,,,,,,,
2834|5|1|37|08/09/2015 16:21|2328.36|1840.3|11/09/2015 11:12|2.8|1.0|1.0|1360.3|1360.3|0.0|0.0|60|50|0.0|0.0|530.0|430.0|30|30|0.0|7.0|050,7,22,,,,,,,,,,,
2835|2|1|70|04/09/2015 12:12|2314.76|2314.76|11/09/2015 11:13|7.0|||1298.16|1298.16|956.6|956.6|60|60|0.0|0.0|0.0|0.0|7|7|0.0||001,45,,,,,,,,,,,,
2836|3|1|70|21/07/2015 16:07|1934.23|1200.01|10/09/2015 13:04|50.9|1.0|1.0|1724.23|990.01|0.0|0.0|60|60|90.0|90.0|60.0|60.0|34|19|0.0|27.0|027,90,91,3,40,,,,,,,,,
2837|3|1|70|04/09/2015 16:45|4009.13|4009.13|11/09/2015 10:07|6.7|||845.1|845.1|3104.03|3104.03|60|60|0.0|0.0|0.0|0.0|15|15|0.0||023,90,,,,,,,,,,,,
2838|7|2|25|24/07/2015 12:25|97.9|110.14|14/09/2015 09:37|51.9|1.0|1.0|97.9|97.9|0.0|0.0|0|0|0.0|0.0|0.0|0.0|2|2|12.24||021,999,,,,,,,,,,,,
2839|3|1|38|03/09/2015 16:21|1626.71|1626.71|14/09/2015 09:46|10.7|||1626.71|1626.71|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|0.0||049,56,,,,,,,,,,,,
2840|2|1|64|01/09/2015 14:41|6387.98|6387.98|14/09/2015 09:54|12.8|1.0|1.0|6387.98|6387.98|0.0|0.0|0|0|0.0|0.0|0.0|0.0|26|26|0.0||003,65,,,,,,,,,,,,
2841|3|2|13|24/07/2015 14:40|1505.14|1231.25|14/09/2015 10:28|51.8|2.0|2.0|1505.14|1231.25|0.0|0.0|0|0|0.0|0.0|0.0|0.0|32|26|0.0|3.0|006,40,2,3,7,21,999,,,,,,,
2842|3|2|22|18/08/2015 16:11|1792.31|1792.31|14/09/2015 11:06|26.8|||695.58|695.58|1036.73|1036.73|60|60|0.0|0.0|0.0|0.0|11|11|0.0||090,,,,,,,,,,,,,
2843|3|1|38|08/09/2015 15:05|301.92|301.92|14/09/2015 07:42|5.7|||301.92|301.92|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|0.0||056,,,,,,,,,,,,,
2844|3|2|22|20/08/2015 16:58|2942.87|2942.87|14/09/2015 11:02|24.8|||478.25|478.25|2404.62|2404.62|60|60|0.0|0.0|0.0|0.0|6|6|0.0||023,90,,,,,,,,,,,,
2845|3|7|26|05/08/2015 15:58|3764.32|4234.86|14/09/2015 11:29|39.8|||3764.32|3764.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|83|83|470.54||002,3,,,,,,,,,,,,
2846|3|2|22|18/08/2015 16:11|1043.88|1043.88|14/09/2015 09:56|26.7|||1043.88|1043.88|0.0|0.0|0|0|0.0|0.0|0.0|0.0|10|10|0.0||084,,,,,,,,,,,,,
2847|3|2|13|17/07/2015 16:15|60.0|60.0|14/09/2015 10:23|58.8|2.0|2.0|0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||021,90,,,,,,,,,,,,
2848|3|2|13|04/08/2015 16:40|1395.85|1469.49|12/09/2015 14:08|38.9|||402.43|402.43|933.42|933.42|60|60|0.0|0.0|0.0|0.0|8|8|73.64||090,,,,,,,,,,,,,
2849|7|1|38|01/09/2015 11:54|1679.23|1679.23|14/09/2015 08:32|12.9|||1500.19|1500.19|0.0|0.0|60|60|0.0|0.0|119.04|119.04|29|29|0.0||003,7,44,,,,,,,,,,,
2850|7|2|13|29/07/2015 11:44|1753.54|1582.28|14/09/2015 10:41|47.0|2.0|2.0|753.26|496.44|940.28|940.28|60|60|0.0|0.0|0.0|0.0|16|10|85.56|56.0|056,,,,,,,,,,,,,
2851|3|1|36|11/11/2015 16:48|3406.86|3406.86|18/11/2015 07:51|6.6|1.0|1.0|459.98|459.98|2886.88|2886.88|60|60|0.0|0.0|0.0|0.0|8|8|0.0||023,27,90,,,,,,,,,,,
2852|3|2|22|20/08/2015 16:58|1365.72|1365.72|14/09/2015 08:35|24.7|||1365.72|1365.72|0.0|0.0|0|0|0.0|0.0|0.0|0.0|35|35|0.0||003,,,,,,,,,,,,,
2853|7|2|13|17/08/2015 11:50|104.4|104.4|14/09/2015 08:39|27.9|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||070,,,,,,,,,,,,,
2854|7|1|38|25/08/2015 13:22|843.67|549.98|14/09/2015 08:42|19.8|1.0|1.0|729.67|435.98|0.0|0.0|60|60|0.0|0.0|54.0|54.0|14|8|0.0|64.0|021,64,,,,,,,,,,,,
2855|3|2|25|05/08/2015 15:59|896.41|1008.46|14/09/2015 08:43|39.7|1.0|1.0|896.41|896.41|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|112.05||045,,,,,,,,,,,,,
2856|3|1|36|06/08/2015 15:58|186.07|126.07|14/09/2015 08:47|38.7|1.0|1.0|186.07|126.07|0.0|0.0|0|0|0.0|0.0|0.0|0.0|3|3|0.0|999.0|021,999,,,,,,,,,,,,
2857|3|2|22|21/08/2015 15:50|1479.07|1479.07|11/09/2015 15:40|21.0|||1419.07|1419.07|0.0|0.0|60|60|0.0|0.0|0.0|0.0|36|36|0.0||003,90,,,,,,,,,,,,
2858|3|5|27|14/08/2015 16:19|3173.26|3173.26|11/09/2015 15:41|28.0|||2121.61|2121.61|991.64|991.64|60|60|0.0|0.0|0.0|0.0|9|9|0.0||056,90,,,,,,,,,,,,
2859|7|2|46|20/08/2015 12:42|104.4|104.4|14/09/2015 09:58|24.9|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||070,,,,,,,,,,,,,
2860|7|1|6|01/12/2015 11:55|104.4|104.4|04/12/2015 08:20|2.9|||44.4|44.4|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||027,,,,,,,,,,,,,
2861|7|5|33|01/09/2015 11:54|1926.43|1926.43|12/09/2015 10:46|11.0|||459.98|459.98|1406.45|1406.45|60|60|0.0|0.0|0.0|0.0|8|8|0.0||023,,,,,,,,,,,,,
2862|3|1|70|07/09/2015 14:05|2501.63|2501.63|14/09/2015 09:59|6.8|||739.82|739.82|1701.81|1701.81|60|60|0.0|0.0|0.0|0.0|13|13|0.0||090,,,,,,,,,,,,,
2863|3|1|64|25/08/2015 15:00|952.47|952.47|14/09/2015 09:09|19.8|||402.64|402.64|489.83|489.83|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
2864|4|2|71|10/09/2015 15:46|2320.19|2320.19|14/09/2015 09:02|3.7|||2320.19|2320.19|0.0|0.0|0|0|0.0|0.0|0.0|0.0|47|47|0.0||003,7,44,,,,,,,,,,,
2865|3|2|22|18/08/2015 16:10|1565.21|1479.6|14/09/2015 09:09|26.7|1.0|1.0|787.67|702.06|717.54|717.54|60|60|0.0|0.0|0.0|0.0|17|15|0.0|56.0|056,90,,,,,,,,,,,,
